Unnamed: 0,grants.date,grants.agency,grants.recipient,grants.value,grants.savings,grants.link,grants.description,dt_scrape
7695,2/27/2025,Department of State,Christian Broadcasting Network Africa,30000.0,15000.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0032_1900,"TO UPLIFT AND EMPOWER THE COMMUNITY OF FALI COMMUNITY BY PROVIDING TARGETED AND COMPREHENSIVE SKILL DEVELOPMENT, FOSTERING ECONOMIC OPPORTUNITIES, PROMOTING CIVIC PARTICIPATION, AND DRIVING SUSTAINABLE COMMUNITY DEVELOPMENT.",2025-04-16
7696,2/27/2025,Department of State,Give Girls A Chance,25000.0,12500.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0034_1900,"TO SUPPORT PHYSICALLY DISABLED GIRLS AND YOUNG WOMEN, FOCUSING ON EMPOWERMENT THROUGH EDUCATION, EMPLOYMENT TRAINING AND MENTORSHIP",2025-04-16
7697,2/27/2025,Department of State,Youth Initiative for Sustainable Human Development in Africa,25000.0,5000.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0038_1900,"THE PROJECT WILL CONSIST OF A SERIES OF TRAINING SESSIONS CONDUCTED FOR THE BENEFIT OF LIBRARIANS AND STUDENTS OF LIBRARY AND INFORMATION SCIENCES FROM UNIVERSITIES IN ABUJA AND NASARAWA STATE, BY EXPERIENCED TRAINERS AND SUBJECT MATTER EXPERTS.",2025-04-16
7698,2/27/2025,Department of State,Kebbi Community Development Support Initiative,25000.0,12500.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0045_1900,TO ENHANCE THE USE OF ICT SKILLS FOR SECONDARY EDUCATORS/TEACHERS IN KEBBI STATE.,2025-04-16
7699,2/27/2025,Department of State,USG Alumni Gombe State,20000.0,10000.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0052_1900,ENSURING ONLINE SAFETY FOR WOMEN AND GIRLS IN GOMBE STATE WILL PROMOTE RESPONSIBLE ONLINE BEHAVIOR TO REDUCE INCIDENTS OF ONLINE VIOLENCE AND CREATE A SAFER DIGITAL SPACE FOR WOMEN AND GIRLS THROUGH DIGITAL CITIZENSHIP EDUCATION.,2025-04-16
7700,2/27/2025,Department of State,Centre for Youths Integrated Development (CYID),5000.0,0.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0053_1900,TO CELEBRATE THE 248TH ANNIVERSARY OF THE UNITED STATES BY PLANTING 248 TREES ALONG INDEPENDENCE AVENUE IN ABUJA.,2025-04-16
7701,2/27/2025,Department of State,MOREHOUSE COLLEGE INC,258966.0,258966.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0073_1900,"CONDUCT A THREE-PHASE CULTURAL PRESERVATION PROCESS OF 50 ETHNOLINGUISTIC CULTURES IN NIGERIA MIDDLE BELT, PRODUCE EXTENSIVE AUDIOVISUAL DOCUMENTATION OF INTANGIBLE CULTURAL HERITAGE OF 10 FOCUS MINORITY CULTURES",2025-04-16
7702,2/27/2025,Department of State,WHEYHAM Report,90000.0,90000.0,https://usaspending.gov/award/ASST_NON_SNI01424GR0084_1900,SITE SECURITY AND PROTECTION AT NOK CULTURAL HERITAGE SITES - CULTURAL PROPERTY AGREEMENT IMPLEMENTATION GRANT (CPAIG) 1072244V619,2025-04-16
7703,2/27/2025,Department of State,Redacted for PII,100000.0,40000.0,https://usaspending.gov/award/ASST_NON_SNI01424IN0077_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7704,2/27/2025,Department of State,Herleap Network For Women Initiative,40000.0,8000.0,https://usaspending.gov/award/ASST_NON_SNI50024CA0044_1900,"THE USG EXCHANGE ALUMNI ASSOCIATIONS IN SOUTHERN NIGERIA WOULD BE GIVEN SUBAWARDS FOR NEW ALUMNI ASSOCIATIONS TAKEOFF, CONFERENCES AND TO IMPLEMENT PROJECTS IN THE PRIORITY AREAS OF ENTREPRENEURSHIP, TECH, INNOVATION, EDUCATION, ENVIRONMENTAL ISSUES.",2025-04-16
7705,2/27/2025,Department of State,Freky Andrew-Essien Care Foundation,23241.0,4648.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0035_1900,TO BUILD THE CAPACITY OF WOMEN WITH DISABILITIES IN RIVERS AND AKWA IBOM STATE WITH LEADERSHIP AND DIGITAL SKILLS.,2025-04-16
7706,2/27/2025,Department of State,HUMPTY DUMPTY INSTITUTE,19988.0,3998.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0045_1900,"HUMPTY DUMPTY INSTITUTE'S 'BUILDING CONFIDENCE AND SELF-ESTEEM THROUGH BOXING' PROJECT AIMS TO ENHANCE UNDERSTANDING BETWEEN AMERICANS AND SOUTHERN NIGERIANS, EMPOWER WOMEN AND GIRLS, AND ENGAGE UNDERSERVED YOUTH THROUGH A SPORTS DIPLOMACY PROGRAM FOCUS.",2025-04-16
7707,2/27/2025,Department of State,Field of Skills and Dreams VTE,14000.0,4200.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0050_1900,"THIS PROJECT SEEKS TO CONNECT, ENCOURAGE, AND TRAIN ARTISANS AND TECHNICIANS WHO ARE EMERGING LEADERS DURING THE CAPACITY BUILDING PROGRAM.",2025-04-16
7708,2/27/2025,Department of State,GIRL-LEAD TALENT ACCELERATOR,2685.0,2685.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0051_1900,"TO BRIDGE THE GENDER GAP IN STEM BY EQUIPPING YOUNG GIRLS FROM LOW-INCOME BACKGROUNDS IN BENIN CITY WITH TECH SKILLS, EMPOWERING THEM TO APPLY THEIR KNOWLEDGE, AND FOSTERING CONFIDENCE IN THE AVAILABILITY OF STEM OPPORTUNITIES FOR GIRLS.",2025-04-16
7709,2/27/2025,Department of State,Cable Newspaper Journalism Foundation,15000.0,4500.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0056_1900,TO INCREASE PUBLIC AWARENESS ON CLIMATE CHANGE THROUGH MEDIA REPORTING AND TRAINING OF JOURNALISTS.,2025-04-16
7710,2/27/2025,Department of State,Maliyo Games,75000.0,75000.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0061_1900,TO FACILITATE THE CREATION OF GAME CONCEPTS FROM SCRATCH WITHIN THE SPECIFIED TIMEFRAME AND IN LINE WITH A DEFINED THEME (PERVASIVE ISSUE OF DISINFORMATION UNDERMINING DEMOCRATIC GOVERNANCE IN NIGERIA).,2025-04-16
7711,2/27/2025,Department of State,Rave 91.7FM Foundation,15970.0,4791.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0066_1900,"POLICYMAKERS HAVE CREATED PROGRAMS FOR DEMOCRATIC GOVERNANCE BUT RURAL NIGERIANS OFTEN LACK INPUT. THIS PROJECT USES RADIO TO ENGAGE OSUN STATE'S RURAL COMMUNITIES, RAISING CIVIC AWARENESS THROUGH A WEEKLY PROGRAM AND DRAMA TO EMPOWER THEIR PARTICIPATION",2025-04-16
7712,2/27/2025,Department of State,Solar4Health African Initiative,14000.0,14000.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0067_1900,"TO EMPOWER 100 WOMEN AND YOUTH AGED 20-35 IN OGUN AND OYO STATES, NIGERIA, WITH THE SKILLS AND RESOURCES NEEDED TO THRIVE AS CLIMATE TECH ENTREPRENEURS.",2025-04-16
7713,2/27/2025,Department of State,Herleap Network For Women Initiative,20000.0,2000.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0072_1900,"THE PROGRAM EMPOWERS SOUTHERN STATE CHAPTERS OF YALI NETWORK NIGERIA TO IMPLEMENT IMPACTFUL OUTREACH PROJECTS, PROVIDING MEMBERS WITH TOOLS AND RESOURCES TO DRIVE POSITIVE LOCAL CHANGE AND FOSTER COMMUNITY DEVELOPMENT.",2025-04-16
7714,2/27/2025,Department of State,Carrington Youth Fellowship Alumni Network,10960.0,2192.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0076_1900,"CIVIC LEADERSHIP CAPACITY TRAINING FOR ANAMBRA, CROSS RIVER, LAGOS, OGUN, OYO, AND OSUN STATES YOUTH. MENTORSHIP, NETWORKING, AND HANDS-ON COMMUNITY-BASED PROGRAM DESIGN AND IMPLEMENTATION FOR LOCAL ORGANIZING AND ENGAGEMENT EXPERIENCE.",2025-04-16
7715,2/27/2025,Department of State,Aspilos Charity and Development Foundation,15000.0,6000.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0078_1900,"THE YOUTH ASSEMBLY PROJECT BUILDS A MOVEMENT OF YOUNG INDIVIDUALS TO SCRUTINIZE GOVERNANCE IN STATE HOUSES OF ASSEMBLY, PILOTING IN OGUN STATE. IT EMPOWERS YOUTH WITH TOOLS AND PLATFORMS FOR STATE-LEVEL DECISION-MAKING PARTICIPATION.",2025-04-16
7716,2/27/2025,Department of State,Music Business Academy for Africa,10000.0,4000.0,https://usaspending.gov/award/ASST_NON_SNI50024GR0079_1900,TO DEVELOP SKILLS AND EMPOWER A WORKFORCE FOR THE AFRICAN MUSIC INDUSTRY PROVIDING INFORMATION CONNECTING THEM TO AFRICAN & GLOBAL OPPORTUNITIES.,2025-04-16
7717,2/27/2025,Department of State,Redacted for PII,22000.0,22000.0,https://usaspending.gov/award/ASST_NON_SNI50024IN0017_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7718,2/27/2025,Department of State,Redacted for PII,16000.0,4800.0,https://usaspending.gov/award/ASST_NON_SNI50024IN0055_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7719,2/27/2025,Department of State,Redacted for PII,20000.0,4000.0,https://usaspending.gov/award/ASST_NON_SNI50024IN0057_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7720,2/27/2025,Department of State,Nepal English Language Teachers' Association (NELTA),16946.0,1546.0,https://usaspending.gov/award/ASST_NON_SNP40024GR0114_1900,"SUPPORT PARTICIPANTS REGISTRATIONS, CONFERENCE KITS, NELTA JOURNAL PRINTING FOR NELTA INTERNATIONAL CONFERENCE.",2025-04-16
7721,2/27/2025,Department of State,Suriname America Alumni Association (SAAA),5000.0,5000.0,https://usaspending.gov/award/ASST_NON_SNS50022GR0006_1900,"TO SUPPORT THE CAPACITY DEVELOPMENT OF EXCHANGE PROGRAM ALUMNI THROUGH FINANCIAL SUPPORT FOR TRAVEL TO TAKE PART IN COURSES, TRAINING, WORKSHOP, AND CONFERENCES",2025-04-16
7722,2/27/2025,Department of State,INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,59250000.0,0.0,https://usaspending.gov/award/ASST_NON_SOESCI25VC0005_1900,THE AF IS A PIONEER INSTITUTION IN ADAPTATION FINANCING.,2025-04-16
7723,2/27/2025,Department of State,URBAN WORD NYC,124575.0,15398.0,https://usaspending.gov/award/ASST_NON_SPK33023GR0002_1900,"URBAN WORD WILL ESTABLISH A YOUTH POET LAUREATE PROGRAM IN PAKISTAN, THAT WILL ENGAGE YOUNG WRITERS AGES 16-25 IN A NATIONAL POEM PROJECT.",2025-04-16
7724,2/27/2025,Department of State,Shaoor Foundation (SFEA),74949.0,59449.0,https://usaspending.gov/award/ASST_NON_SPK33024CA5023_1900,IMPROVE THE ENGLISH LANGUAGE SKILLS OF 150 STUDENTS FROM DIVERSE SOCIAL BACKGROUNDS IN KARACHI. IMPROVE THE MATRICULATION OF STUDENTS FROM DIVERSE SOCIAL BACKGROUNDS TO UNIVERSITY ADMISSIONS IN PAKISTAN AND THE UNITED STATES.,2025-04-16
7725,2/27/2025,Department of State,National University of Sciences and Technology (NUST),500000.0,430871.0,https://usaspending.gov/award/ASST_NON_SPK33024CA5024_1900,THIS PROJECT AIMS TO INCREASE THE QUALITY AND QUANTITY OF ENTREPRENEURS FROM MARGINALIZED AND UNDERPRIVILEGED COMMUNITIES (RELIGIOUS AND ETHNIC MINORITIES AND WOMEN).,2025-04-16
7726,2/27/2025,Department of State,TRUST FOR DEMOCRATIC EDUCATION & ACCOUNTABILITY,250000.0,215131.0,https://usaspending.gov/award/ASST_NON_SPK33024CA5029_1900,"THE PURPOSE OF THE AWARD IS TO TRAIN 101 YOUNG PAKISTANIS TO ACTIVELY ENGAGE IN CIVIC AND DEMOCRATIC AFFAIRS, CONTRIBUTE TO THE DEVELOPMENT OF THEIR COMMUNITIES, ADVOCATE FOR POSITIVE SOCIAL CHANGE, AND ASSUME LEADERSHIP ROLES IN THE FUTURE.",2025-04-16
7727,2/27/2025,Department of State,INTERNATIONAL CENTER FOR JOURNALISTS INC,118871.0,118871.0,https://usaspending.gov/award/ASST_NON_SPK33024CA5036_1900,THE TWO-PART TRAINING WILL HELP EMPOWER PAKISTANI WOMEN JOURNALISTS OVERCOME BARRIERS THEY FACE IN PROFESSIONAL DEVELOPMENT DUE TO GENDER.,2025-04-16
7728,2/27/2025,Department of State,Shaoor Foundation for Education and Awareness (SFEA),459982.0,433458.0,https://usaspending.gov/award/ASST_NON_SPK33024CA5040_1900,STRENGTHENING THE CAPACITY FOR GRANT WRITING AND PROGRAM IMPLEMENTATION OF PAKISTANI CIVIL SOCIETY ORGANIZATIONS (CSOS) AND NON-GOVERNMENTAL ORGANIZATIONS (NGOS) FROM UNDERSERVED COMMUNITIES OR THAT WORK ON ISSUES IMPACTING THESE UNDERSERVED POPULATIONS.,2025-04-16
7729,2/27/2025,Department of State,Arts Council of Pakistan Karachi,100000.0,75000.0,https://usaspending.gov/award/ASST_NON_SPK33024GR5025_1900,"THE 'JAZZ MEET RAGAS' PROJECT, SPEARHEADED BY THE ARTS COUNCIL OF PAKISTAN KARACHI IN COLLABORATION WITH RENOWNED JAZZ MUSICIAN FROM THE UNITED STATES, REPRESENTS A BOLD ENDEAVOR IN CULTURAL EXCHANGE AND ARTISTIC COLLABORATION.",2025-04-16
7730,2/27/2025,Department of State,PAKISTAN AMERICAN CULTURAL CENTER,99990.0,70990.0,https://usaspending.gov/award/ASST_NON_SPK33024GR5030_1900,"THIS PROJECT FOCUSES ON THREE KEY COMPONENTS: AFFORESTATION INITIATIVES, EDUCATIONAL OUTREACH, AND GLOBAL ENGAGEMENT TO FOSTER A GREENER, MORE RESILIENT QUETTA WHILE CONTRIBUTING TO GLOBAL ENVIRONMENTAL SUSTAINABILITY EFFORTS.",2025-04-16
7731,2/27/2025,Department of State,Redacted for PII,15000.0,15000.0,https://usaspending.gov/award/ASST_NON_SPK33024IN5041_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7732,2/27/2025,Department of State,Kolegium Europy Wschodniej im. Jana Nowaka Jezioranskiego,80000.0,0.0,https://usaspending.gov/award/ASST_NON_SPL90023CA0064_1900,"TO PROVIDE TRAININGS FOR AND SUPPORT CONTENT DEVELOPMENT BY POLISH JOURNALISTS TO IMPROVE THE QUALITY OF COVERAGE OF ISSUES RELATED TO THE SITUATION WITH UKRAINIANS, INCLUDING THE RETURN OF REFUGEES AND THE RECONSTRUCTION OF THEIR COUNTRY.",2025-04-16
7733,2/27/2025,Department of State,CENTER FOR IMAGINING AND PERFORMING JUSTICE LLC,75000.0,0.0,https://usaspending.gov/award/ASST_NON_SPL90023GR0047_1900,THE PERFORMING JUSTICE PROJECT: A DEVISED THEATER PERFORMANCE WITH POLISH YOUTH WITH DISABILITIES.,2025-04-16
7734,2/27/2025,Department of State,Fundacja Kulawa Warszawa,75000.0,0.0,https://usaspending.gov/award/ASST_NON_SPL90023GR0048_1900,TO CONDUCT A PROGRAM: DEVISED THEATER PROJECT- WORKSHOPS AND FINAL PERFORMANCE WITH POLISH YOUTH WITH DISABILITIES.,2025-04-16
7735,2/27/2025,Department of State,Krajowa Izba Gospodarcza,15000.0,15000.0,https://usaspending.gov/award/ASST_NON_SPL90024GR0064_1900,ACADEMY FOR WOMEN ENTREPRENEURS - POLAND 2024.  AWE POLAND NETWORKING WORKSHOP - ALUMNAE TWO-DAY NETWORKING WORKSHOP IN WARSAW.,2025-04-16
7736,2/27/2025,Department of State,"AMERICAN COUNCILS FOR INTERNATIONAL EDUCATION: ACTR/ACCELS,",47060.0,47060.0,https://usaspending.gov/award/ASST_NON_SPL90024GR0069_1900,TO ORGANIZE A YEARLONG PROGRAM ON MEDIA/INFORMATION LITERACY AND BUILDING THE DIGITAL CITIZENSHIP AMBASSADOR PROGRAM FOR YOUTH.,2025-04-16
7737,2/27/2025,Department of State,Stowarzyszenie Demagog,40000.0,8000.0,https://usaspending.gov/award/ASST_NON_SPL90024GR0070_1900,TO COVER THE COST OF ORGANIZATION OF A YEARLONG PROGRAM ON MEDIA LITERACY/FACT CHECKING.,2025-04-16
7738,2/27/2025,Department of State,Kolegium Europy Wschodniej im. Jana Nowaka Jezioranskiego,35800.0,15800.0,https://usaspending.gov/award/ASST_NON_SPL90024GR0079_1900,"TO ORGANIZE TRAININGS AND WORKSHOPS CENTERED ON THE PRIORITY PROGRAM ""STRENGTHENING DEMOCRACY"", FOCUSING ON STRENGTHENING MEDIA PRACTITIONERS AND MEDIA CONSUMERS MEDIA LITERACY AND ABILITY TO DETECT/COMBAT DISINFORMATION.",2025-04-16
7739,2/27/2025,Department of State,Alliance4Europe gGmbH,39666.0,39666.0,https://usaspending.gov/award/ASST_NON_SPL90024GR0083_1900,"TO COVER COST OF THE INITIATIVE WHICH FOCUSES ON COMBATING DISINFORMATION, ENHANCING RULE OF LAW AWARENESS, AND REINFORCING TRANSATLANTIC RELATIONSHIPS TO SUPPORT THE MUTUAL INTERESTS OF THE U.S. AND POLAND.",2025-04-16
7740,2/27/2025,Department of State,GEORGE MASON UNIVERSITY,39939.0,7988.0,https://usaspending.gov/award/ASST_NON_SPL90024GR0085_1900,"TO COVER COST OF ORGANIZATION OF ""PROMOTING YOUTH LEADERSHIP IN POLAND: DEVELOPING AWARENESS ON U.S. AND POLISH POLICIES TOWARDS UKRAINE AND RESILIENCE TO DISINFORMATION"" PROGRAM.",2025-04-16
7741,2/27/2025,Department of State,Stowarzyszenie Nauczycieli Jezyka Angielskiego w Polsce IATEFL Poland,2471.0,2471.0,https://usaspending.gov/award/ASST_NON_SPL90025GR0001_1900,TO COVER COST OF ORGANIZATION OF TEACHER TRAINING FOR TEACHERS OF ENGLISH FROM WROCLAW AND THE REGION ON 25 OF JANUARY 2025.,2025-04-16
7742,2/27/2025,Department of State,ISCTE University Institute of Lisbon,23500.0,0.0,https://usaspending.gov/award/ASST_NON_SPO50024GR0063_1900,"ENHANCE THE AI LITERACY OF JOURNALISTS, PARTICULARLY IN POLITICAL REPORTING, WITH A FOCUS ON ELECTIONS AND COMBATING DISINFORMATION.",2025-04-16
7743,2/27/2025,Department of State,TERRE DES HOMMES - HELPING CHILDREN WORLDWIDE - FOUNDATION,1800000.0,1300000.0,https://usaspending.gov/award/ASST_NON_SPRMCO24CA0105_1900,TO RESPOND TO CHILD PROTECTION NEEDS AND STRENGTHEN CHILD PROTECTION SYSTEMS IN DADAAB REFUGEE CAMP AND KALOBEYEI SETTLEMENT AND 12 SURROUNDING HOST COMMUNITIES AFFECTED BY DISPLACEMENT.,2025-04-16
7744,2/27/2025,Department of State,TERRE DES HOMMES - HELPING CHILDREN WORLDWIDE - FOUNDATION,1550000.0,810375.0,https://usaspending.gov/award/ASST_NON_SPRMCO24CA0106_1900,THE PROGRAM WILL ASSIST REFUGEES ASYLUM SEEKERS MIGRANTS AND EGYPTIANS LIVING IN IMPOVERISHED URBAN AREAS IN GREATER CAIRO TO ADDRESS PROBLEMS AFFECTING THEIR PROTECTION MENTAL HEALTH AND PSYCHOSOCIAL WELL BEING.,2025-04-16
7745,2/27/2025,Department of State,INTERNATIONAL ORTHODOX CHRISTIAN CHARITIES INC,2368000.0,1482000.0,https://usaspending.gov/award/ASST_NON_SPRMCO24CA0110_1900,TO IMPROVE THE QUALITY OF LIFE AND BUILD THE SELF-RELIANCE OF REFUGEES AND VULNERABLE JORDANIANS WITH IMPAIRMENTS AND DISABILITIES,2025-04-16
7746,2/27/2025,Department of State,SAMS FOUNDATION,2999999.0,2084654.0,https://usaspending.gov/award/ASST_NON_SPRMCO24CA0131_1900,"IMPROVE HEALTH AND WELL-BEING OF BENEFICIARIES, WHILE STRENGTHENING SOCIAL COHESION AMONG REFUGEES AND HOST COMMUNITIES IN TURKIYE",2025-04-16
7747,2/27/2025,Department of State,"BLUMONT GLOBAL DEVELOPMENT, INC.",4000000.0,2546922.0,https://usaspending.gov/award/ASST_NON_SPRMCO24CA0257_1900,STRENGTHEN THE PROTECTION AND ASSISTANCE RESPONSE FOR SOCIAL INTEGRATION AND SELF-RELIANCE OF VULNERABLE VENEZUELAN REFUGEES AND MIGRANTS IN HOST COMMUNITIES.,2025-04-16
7748,2/27/2025,Department of State,FONDATION ORIENT OCCIDENT,24950.0,14617.0,https://usaspending.gov/award/ASST_NON_SPRMCO24GR0214_1900,"THE MIGRANTS DU MONDE WORKSHOP EMPOWERS MOROCCAN, MIGRANT AND REFUGEE WOMEN BY PROVIDING ECONOMIC OPPORTUNITIES AND FOSTERING A SENSE OF COMMUNITY",2025-04-16
7749,2/27/2025,Department of State,Generation Amazing Foundation,73140.0,73140.0,https://usaspending.gov/award/ASST_NON_SQA10024GR0509_1900,"DEVELOP A SUPPORTIVE NETWORK BASE FOR PEOPLE LIVING WITH DISABILITIES IN THE STATE OF QATAR (DOHA). THROUGH PURPOSELY DESIGNED SPORT FOR DEVELOPMENT PROGRAMMING, GENERATION AMAZING FOUNDATION (GA) WILL FACILITATE A COMMUNITY SPORT PROGRAMMING IN QATAR.",2025-04-16
7750,2/27/2025,Department of State,Redacted for PII,14000.0,14000.0,https://usaspending.gov/award/ASST_NON_SQA10024IN0501_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7751,2/27/2025,Department of State,Redacted for PII,39905.0,39905.0,https://usaspending.gov/award/ASST_NON_SQA10024IN0505_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7752,2/27/2025,Department of State,Redacted for PII,39965.0,29965.0,https://usaspending.gov/award/ASST_NON_SQA10024IN0506_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7753,2/27/2025,Department of State,Redacted for PII,44995.0,39995.0,https://usaspending.gov/award/ASST_NON_SQA10024IN0507_1900,DESCRIPTION MASKED FOR PII PURPOSES,2025-04-16
7754,2/27/2025,Department of State,WASHINGTON STATE UNIVERSITY,126286.0,13819.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0054_1900,COVER THE UNIVERSITY PARTNERSHIP PROGRAM BETWEEN WASHINGTON STATE UNIVERSITY AND UNIVERSITY OF NOVI SAD FACULTY OF PHILOSOPHY.,2025-04-16
7755,2/27/2025,Department of State,MUSIC ART PROJECT,24230.0,0.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0059_1900,WORK WITH 4 EXPERTS TO WRITE 1 MANUAL WHICH WILL BE USED BY 180 MUSIC TEACHERS FROM THROUGHOUT SERBIA AND WORK WITH APPROXIMATELY 120 KIDS ON THE INNOVATIVE MUSICAL DIVERSITY-SENSITIVE CURRICULUM.,2025-04-16
7756,2/27/2025,Department of State,Udruzenje gradjana Monitor,30575.0,6115.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0063_1900,"CREATE AN ONLINE PLATFORM MY NOVI PAZAR, WHICH WILL ENGAGE AT LEAST 1,000 YOUTH IN NOVI PAZAR AGED 18-35 IN DECISION MAKING PROCESS AT THE LOCAL LEVEL.",2025-04-16
7757,2/27/2025,Department of State,CLEMSON UNIVERSITY,94664.0,94664.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0066_1900,COVER THE UNIVERSITY PARTNERSHIP PROGRAM BETWEEN CLEMSON UNIVERSITY AND UNIVERSITY OF BELGRADE FACULTY OF POLITICAL SCIENCE AND PROJECT STRATEGIC PARTNERSHIP IN US GOVERNMENT AND POLITICS.,2025-04-16
7758,2/27/2025,Department of State,FONET,86730.0,8673.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0069_1900,PURPOSE OF THE AWARD IS TO SUPPORT THE PROJECT TRUE NEWS (FONET NEWS AGENCY).,2025-04-16
7759,2/27/2025,Department of State,Zavod za unapredjivanje obrazovanja i vaspitanja,56606.0,5661.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0077_1900,SUPPORT A REGIONAL WORKSHOP TO STRENGTHEN THE CAPACITY OF INSTRUCTORS FROM SERBIA AND THE WESTERN BALKANS COUNTRIES TO UNDERSTAND THE SIGNIFICANCE OF MEDIA LITERACY AS ONE OF THE CORE SKILLS TO BE DEVELOPED IN THE 21ST CENTURY.,2025-04-16
7760,2/27/2025,Department of State,Zavod za unapredjivanje obrazovanja i vaspitanja,168341.0,39334.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0078_1900,SUPPORT THE MEDIA LITERACY AND CRITICAL THINKING MASTERCLASS,2025-04-16
7761,2/27/2025,Department of State,EMORY UNIVERSITY,94000.0,28928.0,https://usaspending.gov/award/ASST_NON_SRB10023GR0085_1900,COVER THE UNIVERSITY PARTNERSHIP PROGRAM BETWEEN EMORY UNIVERSITY AND UNIVERSITY OF BELGRADE FACULTY OF MEDICINE AND PROJECT INFODEMIC MANAGEMENT.,2025-04-16
7762,2/27/2025,Department of State,ASK (ASOCIJACIJA ZA AFIRMACIJU KULTURE),100000.0,60000.0,https://usaspending.gov/award/ASST_NON_SRB10024CA0106_1900,TO EMPOWER A SELECTED COHORT OF UP TO 8 BOLD NETWORK CANDIDATES AND HELP THEM ACHIEVE GREATER SOCIAL IMPACT THROUGH THEIR COMMUNITY-BASED INITIATIVES IN THE FIELDS OF CIVIC ACTIVISM OR ECONOMIC DEVELOPMENT. SELECTED CANDIDATES WILL BE PROVIDED WITH COMPR,2025-04-16
7763,2/27/2025,Department of State,Demostat istrazivacki izdavacki centar,50000.0,10000.0,https://usaspending.gov/award/ASST_NON_SRB10024CA0128_1900,"SUPPORT U.S. SPEAKER SERIES ON COUNTERING RUSSIAN DISINFORMATION. THE EVENTS WILL INCLUDE MEDIA APPEARANCES, DIRECT DISCUSSIONS WITH REPRESENTATIVES FROM STUDENT AND ACADEMIC COMMUNITIES, JOURNALISTS, CIVIL SOCIETY SECTOR REPRESENTATIVES.",2025-04-16
7764,2/27/2025,Department of State,Inicijativa mladih za ljudska prava,49960.0,29976.0,https://usaspending.gov/award/ASST_NON_SRB10024GR0062_1900,"ORGANIZE A 5 DAY ""KOSOVO KNOT ACADEMY 2.0"" IN NIS FOR 30 PARTICIPANTS AND WHO WILL ENGAGED IN 3 PUBLIC DEBATES AND/OR LOCAL EXHIBITIONS TO PROMOTE DEMOCRACY.",2025-04-16
7765,2/27/2025,Department of State,Centar E8,46110.0,27666.0,https://usaspending.gov/award/ASST_NON_SRB10024GR0063_1900,"TO INVOLVE LOCAL AUTHORITIES IN ADDRESSING IDENTIFIED ISSUES, ENABLING YOUNG ACTIVISTS TO HAVE A DIRECT INFLUENCE ON POLITICAL DECISION-MAKING.",2025-04-16
7766,2/27/2025,Department of State,PRO.TOK21,24200.0,14520.0,https://usaspending.gov/award/ASST_NON_SRB10024GR0064_1900,EMPOWER 50 YOUNG PEOPLE TO RECOGNIZE AND ANALYZE LOCAL PUBLIC REGULATIONS AND PRACTICES IN LOCAL GOVERNMENT THAT DIRECTLY AFFECT THE QUALITY OF THEIR LIVES AND TO EMPOWER THEM TO ACT AND INITIATE POSITIVE SOCIAL CHANGES.,2025-04-16
7767,2/27/2025,Department of State,Nova planska praksa,22800.0,13680.0,https://usaspending.gov/award/ASST_NON_SRB10024GR0065_1900,BRIDGE AND EMPOWER YOUNG STUDENTS BY CONNECTING THEM TO YOUNG PROFESSIONALS TO ENHANCE INTERSECTORAL DIALOGUE AND DEMOCRATIC DECISION-MAKING AT THE LOCAL LEVEL.,2025-04-16
